"","logKo_a","logKblood_a","logKfat_a","logKmussle_a","logKo_w","logKoc_w","logBCF","logKa_w","logSwL","logKw_cellper","logKw_skinper","logKw_serum"
"76",5.88057832627065,3.23913748090979,5.62143340202305,3.7121967517995,5.01478443152956,3.98149774583899,4.87233824999025,-1.17461285182871,-1.56248687213664,-2.34823451739246,-3.20577311092316,1.22719290105838
"77",6.06357622488672,3.12253961773004,5.73856606116031,3.71768470826901,4.57263415931381,4.11391009974729,4.79246340045232,-0.94952469222822,-1.30615971907093,-2.39378273226631,-3.24853804273824,1.32013298628732
"78",5.93397635012299,3.02777519542505,5.71110823957934,3.7425148782634,5.055049461032,4.32460508036221,5.02894674938211,-1.24364829019936,-1.77550673636643,-2.25684052663263,-3.33932899610971,1.36274724802495
"79",5.96272670920947,3.05652754389536,5.73397596852907,3.6580174649278,4.41653368075691,4.22244640243976,4.85569446514856,-1.27668200159487,-1.08191536263262,-2.21579436457325,-2.8125544316377,1.35743354320878
"80",5.92750868915544,3.0272694990529,5.87865932223651,3.72178753375624,5.49313769524521,3.88530466999401,4.82246519593707,-1.4563896031626,-1.67279941602623,-2.32564335714875,-3.20867193113154,1.29804859135413
"81",5.75842584348452,3.12327255298116,5.88195888320859,3.77272466967706,4.24233062737761,3.89991313743408,4.8538421097637,-1.08552513217875,-1.74907745631367,-2.31036647197776,-3.56394277822113,1.24339727028079
"82",5.81494690969543,3.20639036116193,5.74270110945404,3.66781564028717,4.74015901196588,3.93155477989687,4.84775304135499,-1.07446275024542,-1.51659851277145,-2.35691790304337,-3.30822978945854,1.31187656092619
"83",5.84824442266798,3.05358325270271,5.59725708122278,3.781446810814,4.25074611628564,4.08703925686548,4.87350366565823,-0.873707706897719,-2.04354739294026,-2.34394279113832,-3.46617723063343,1.26229089291862
"84",5.77294702865679,3.09886597811793,5.61803716948238,3.86817211293567,4.84712604808982,3.9252413060787,4.73959786314394,-1.55199913657297,-1.74238364590142,-2.36123210940339,-3.51892483989597,1.34074799759607
"85",5.93723061666471,3.06973115067325,5.77521343914766,3.82779008535926,4.37381720302822,4.0032348685406,5.10278038663205,-0.987608395682793,-1.81306354353887,-2.20301704967686,-3.54308426865571,1.31272906010456
"86",5.77820361918902,3.03013425958366,5.8768592519458,3.69874192694388,4.30535601881769,3.74288484950421,5.05372516619284,-1.46422656349741,-1.30093652184092,-2.34657884337611,-3.15746849455335,1.30852941230769
"87",6.09256271446496,2.99727421039549,5.59850298972181,3.76443158460828,4.78722309172826,4.37127232740208,4.93480906914132,-1.18009603975013,-1.93255168323968,-2.40563917543402,-3.32851722857685,1.18133746439325
"88",5.81008109185657,3.19442161709876,5.79751033631759,3.80060566194811,4.67860683503939,4.11505187333223,4.91169696942497,-1.06288706678224,-1.53430908276972,-2.25174566959628,-3.3323617301006,1.36549688672844
"89",6.06377187764085,3.13990764201501,5.87660044143451,3.63608096334403,4.69602747955821,4.15538977248582,5.0383317398712,-1.21870053183658,-1.65671587637676,-2.28994930625614,-3.35752571030424,1.24290333077411
"90",5.85454809583677,2.87688264175552,5.7583536188708,3.75697478612496,4.76926319076385,3.8324600715284,4.9146009786701,-0.632211591903796,-1.27291347824658,-2.31428121251661,-3.32381317965921,1.32713463798721
"91",5.81658856744417,3.05288632669623,5.63219568950658,3.70777367771573,4.71663917710712,3.78361038975207,4.70353401214364,-1.03968726870221,-1.84130946153834,-2.43637966007525,-3.48677520814814,1.36728486402823
"92",5.92899617013672,3.0632342566433,5.74737305881935,3.75595218177864,4.51674909494873,3.86952755528901,5.10803188034415,-0.670817590696368,-2.14110849360236,-2.24363921788318,-3.41480329376458,1.3001394366648
"93",5.84118547213577,2.91531773305746,5.75404556959232,3.70365294008688,4.49068289560465,3.80634582940594,5.07736777565199,-1.3385816990568,-1.9660449740609,-2.37801751931598,-3.48645047789939,1.31033346686458
"94",5.75741490262374,3.12324289920642,5.81515624500046,3.73366788218459,5.02622447091947,3.95441439430384,4.86674772800501,-0.972479831411993,-1.34103010113258,-2.2855019961392,-3.63890252194212,1.22566414451606
"95",6.00095092972675,3.28444767458263,5.58932796593081,3.66404602397791,4.26862516042642,3.8741188155303,4.97598710462896,-1.13910990493525,-1.61738541492375,-2.31290732719217,-3.39970960129831,1.25359650748709
"96",5.81141386155549,2.95779177125275,5.72585399663371,3.78511619042373,4.86983685020408,4.05908323809587,4.98563215664999,-1.15684256001237,-1.84143473898561,-2.38279578149284,-3.28920149993708,1.29928403565769
"97",5.92195881710846,2.91356662138732,5.67415724660636,3.67687974366687,4.816362003171,4.09512152445677,4.81317151941847,-1.38984288964773,-1.51727253680217,-2.29216215946927,-3.21742144262428,1.27544504515662
"98",5.94243911675455,3.13266341461954,5.78523009560866,3.76155577532513,4.73881596959344,3.7616550700543,4.88703573090226,-0.668204951953332,-1.55684482366096,-2.35658881127727,-3.18213991505296,1.28523175963672
"99",5.96527027930772,3.17118147786483,5.7832836455207,3.73465502323368,4.47387288873865,3.70248642131882,4.8685130796791,-1.3506794205109,-1.89842400365805,-2.36993437864997,-3.34701386870827,1.33301666691384
"100",5.82652714839545,3.09213760307529,5.7017028375614,3.63802284700882,5.10508442509927,3.80877595311236,5.03031502477014,-1.24281307967169,-2.17773979665865,-2.32264224487219,-3.38308968691461,1.28252384759251
"101",5.87168697247625,3.0184419821252,5.69638109000488,3.73997895781754,4.4081413629741,3.85892095621853,4.82914858242639,-1.06812944249073,-2.12578480902919,-2.21263302443988,-3.4185083218056,1.21632083923105
"102",5.77339629880213,3.21187626407913,5.71050931006882,3.77112584224495,4.57731390584806,3.94720162573335,4.83152509431423,-1.54638278273499,-1.65205110104719,-2.47834013924352,-3.22141429332256,1.28923694005338
"103",5.86740895317565,3.09677332681378,5.69024524845723,3.69510295905976,4.40313255027727,3.9337416464278,4.92027462598879,-0.972422618828652,-1.93653951950017,-2.23216514013989,-3.45420548680439,1.2336327158433
"104",5.7540650840322,3.0171571144915,5.77676565441131,3.76330447662148,4.72487831830513,3.90202334532556,5.1274840399624,-0.547578178297196,-1.99125110013688,-2.28536197528069,-3.32399282680131,1.25764111244113
"105",6.06596898545002,3.16827757390214,5.78283628268634,3.84503514614547,4.82994832979671,4.02017715967238,4.99023637477311,-0.673320685137227,-1.28237263620194,-2.25384771176467,-3.65557366601138,1.21138789762574
"106",5.9889279291694,3.07237280605243,5.68496696995877,3.70743376264568,4.70590425010018,4.14486689652024,4.8846619411183,-1.41472803216644,-1.60045580020179,-2.34474559300072,-3.49422463932017,1.34726055829265
"107",5.94661891619859,2.98103462165501,5.77003482278435,3.75454658849027,4.64681554256036,3.86971683599349,4.91953931784505,-1.10338363456642,-1.45491331888627,-2.23744357572824,-3.45208160941616,1.31125418665198
"108",5.8010971838194,3.14011805168301,5.73889028218343,3.78121289618311,4.73793831037185,4.14848243662658,4.93850623621264,-1.26976141080954,-1.59949544284836,-2.35113242281537,-3.16200298998208,1.24551296757804
"109",5.93701504926439,3.14425411087089,5.65604749040894,3.73389934468219,4.74939227702023,4.08156327907452,4.75013907562113,-0.856058674042104,-1.84701315554966,-2.17693342289258,-3.48490891513599,1.25589276885509
"110",6.04773551160139,2.97057095685192,5.83185577081708,3.76572466376438,4.76757400027312,4.36816173767781,4.95246289464733,-1.23375019348356,-1.47254793158958,-2.19835209992721,-3.47381733240641,1.29021167139563
"111",5.84194761839854,3.12612225302154,5.79916151201897,3.73848591110189,4.06156085115801,4.18550462341051,5.13006691197912,-1.30036598849971,-1.74667865301031,-2.31486804294312,-3.06605045079191,1.23983819317228
"112",6.00630269848259,3.19264219944644,5.70102664124116,3.64985935780217,5.00122937919429,4.02452153227314,4.85129063253208,-1.61009004104672,-1.67319036807231,-2.28769818425331,-3.37736618829832,1.36101381541634
"113",5.79682596531072,3.05315365816051,5.84857391463632,3.75085278097894,5.03305661276031,3.74297254177516,4.8838685202593,-1.18297019953286,-1.50607297173866,-2.44407122391187,-3.13393473698463,1.2455952765176
"114",5.94513671447951,3.05537090759028,5.79516525660012,3.90929408089449,4.64927658990061,3.92538804888657,4.56714045055638,-1.03194913025952,-1.37506794679773,-2.24213196490167,-3.12244271963828,1.22104048646001
"115",5.79924997060893,3.14671887000996,5.63928029308561,3.71364996747584,4.82735486678557,3.88191408073425,5.14047374222897,-1.5177634103028,-1.4472487282744,-2.39938648737798,-3.49910525896526,1.3812562991387
"116",5.72387896060027,2.98695659433828,5.74275154100109,3.64304673135669,4.70877495200475,3.9164502135039,5.08412688938743,-0.999802242129681,-1.82641306875847,-2.30212693556223,-3.61793116237322,1.21863135388958
"117",5.80131838338482,3.12336159291743,5.78989263806096,3.55112918293259,4.50650692149479,3.98325171189072,4.79199572051808,-0.911482401642748,-1.60802880296333,-2.33710346494158,-3.33625610938371,1.29353498974074
"118",5.76651641681345,3.09625764363188,5.85484029705442,3.82557884182441,4.76356316986309,3.89192825299144,4.86609020718481,-1.2782381141025,-1.92647563806821,-2.23184590292575,-3.12383971982392,1.37314122050559
"119",5.82184773553977,3.10066441374887,5.63939314054467,3.62413117856462,4.26464521873163,4.05858848240632,4.53368189972586,-1.02020122457505,-1.7891272376693,-2.25873483849851,-3.42184573804065,1.29198900157661
"120",5.92562180959212,3.0324752195494,5.7716147753524,3.72973320844899,4.74569835687961,3.89598740141288,4.88433661974987,-1.05473861265051,-1.3427391628103,-2.25477931022756,-3.38597302748204,1.30895261923375
"121",5.89316337474417,3.12616226041825,5.74232914907165,3.8558125952066,4.66538188385375,4.03832969670659,5.19694376563883,-1.2031628611246,-1.71360752242124,-2.28372677333152,-3.56583718087143,1.31944058341156
"122",5.85562917130767,3.0635804219658,5.64155769435781,3.75782083322892,4.48998945919602,3.69910266820377,4.79950604351536,-1.1808133478132,-1.21625428498219,-2.27268177443164,-3.50673287356701,1.24653041927461
"123",5.78935966326452,3.05774125669489,5.60462592502151,3.82293398119592,4.68304812149426,4.17673865463034,4.83407491926478,-1.56770812275837,-2.09506839246149,-2.40075239870826,-3.58442201496001,1.31540559716886
"124",5.83681411293423,3.18323051704943,5.7706236334397,3.84277774352444,5.01262625469505,4.00405418896615,4.93796461062906,-1.37452992510283,-1.9330778775777,-2.54546613999979,-3.36200307391192,1.39265925622909
"125",5.82605739872966,3.07501544716698,5.8469183728395,3.80494024356296,4.89449846157847,4.12145714774401,4.56549877862119,-1.37147972516654,-1.44528706769738,-2.34301882925495,-3.39367698513457,1.31293562553632
"126",5.73947489905148,3.06847750775491,5.90072033062884,3.62335642719494,4.26570219657833,4.31304860970742,4.90501085397059,-1.33231835193299,-1.66534085595759,-2.36970836289763,-3.33849800711214,1.26185073097471
"127",5.82990769619918,3.07019098940852,5.72251777759991,3.67282249552456,4.79197037002185,3.9698463202373,4.61911436867327,-0.811728085973424,-1.48221031582251,-2.41958940060561,-3.55825521672981,1.44234533835812
"128",5.95512878462832,3.02033588957128,5.72518673719525,3.81365188885337,4.96702689969638,4.05140517105055,4.82502154476657,-1.11773951477622,-1.9195051070293,-2.36176775971244,-3.38104730194785,1.27058057903475
"129",5.78797394847593,3.14208217777223,5.75905210308934,3.73026234352163,4.57748825183918,3.85823860766049,4.92340498207786,-1.20021026639598,-2.06929358823911,-2.2519967415574,-3.32227622167475,1.34377713358152
"130",6.04051668840345,2.99537573341336,5.63949338789979,3.73784385796656,4.76880881569146,3.98382162352415,4.73684591170285,-1.43651274360418,-1.67494038792802,-2.27565096757295,-3.35661477483757,1.31951587004093
"131",5.79415900609287,3.08687093308971,5.70793391492396,3.73497600393094,4.30756104224065,3.69383539902528,5.23794881215723,-0.969474189409522,-1.95876915605617,-2.41074879835645,-3.58431255625067,1.28244732958397
"132",5.88540673763123,3.20423452092752,5.74532526004029,3.80296544989877,4.68687224631131,3.97978894676573,5.01098021768332,-0.581984931482934,-1.64561317245468,-2.3345852709514,-3.35802529121146,1.33759021823426
