"","logKo_a","logKblood_a","logKfat_a","logKmussle_a","logKo_w","logKoc_w","logBCF","logKa_w","logSwL","logKw_cellper","logKw_skinper","logKw_serum"
"1",5.56242863428376,3.43692879656066,5.33138318067592,3.77152512303712,3.1436791460297,2.79340333708087,3.825975386963,-2.44627613618823,0.0812224590121886,-2.92558317305645,-4.62617412294143,0.91786536535722
"2",5.56742543381681,3.39051489993639,5.36870715269303,3.76985314713036,3.29041270686191,2.84231559096472,3.62702261296721,-1.90398884990018,0.374880265447592,-2.85034743436749,-4.66887046856182,0.957047331095253
"3",5.66499799000937,3.59798268681938,5.42588569314738,3.81634715758545,3.01984406270205,2.73958611535706,3.90191211439865,-2.25582780388142,0.325978573350854,-2.76449363897961,-4.57928605341427,0.979328619482232
"4",5.55680999934461,3.41941505383127,5.41211805499981,3.83203935128649,3.09889673939096,2.97485341172301,4.05535131133324,-2.32414903684067,0.338361421715917,-2.95036725870438,-4.40110111382665,0.914058501674381
"5",5.70528190645574,3.50529647819336,5.41119876307039,3.78797339539119,3.38689613321945,2.81007439752464,4.1030328297085,-2.01270799789002,0.178784080852934,-2.77317319188405,-4.76135251441226,1.02335593234485
"6",5.68885459871563,3.5187416572282,5.38387313566917,3.77392275307133,3.31714849135912,2.74223557255056,3.6742487072231,-2.62727087269639,-0.169474203213939,-2.72315377477898,-4.55576141853693,1.03658583059961
"7",5.52050677299538,3.42038815576359,5.36460882645804,3.71456994662258,3.10679141188431,3.02459195291871,3.94478793455683,-2.83777740422324,0.0941013923288332,-2.84640657347963,-4.40643918858844,0.997848939971682
"8",5.41376371183161,3.46421990167924,5.31805652216872,3.84519200554564,3.06311605219483,2.82893057039684,3.8564839466472,-2.64107327023436,0.19210496976383,-2.74047190221413,-4.49274871820756,1.07126857659069
"9",5.58519734337229,3.60055969918875,5.30206007832195,3.78340315600173,2.85834115479028,2.71360128218851,3.89371632781817,-2.22294458507193,0.24943886439641,-3.01128253144074,-4.4661972485238,1.00337449785273
"10",5.49533934715094,3.60708845962678,5.32606361516183,3.8004621956667,3.02665174269426,3.00833614718275,3.92251617607125,-2.68071284586376,-0.0111308717345606,-2.92201922575984,-4.71011901625489,0.990449009186226
"11",5.50688803163447,3.39970960094647,5.3605363951597,3.70797953401045,3.07806601422284,2.74688292702999,3.50770264703334,-2.56014867533855,-0.0023505166373452,-2.89349915746126,-4.42059690764093,0.970354047389245
"12",5.52328631455351,3.66548248163063,5.41166024212531,3.63804783951576,2.73168699538105,2.99071616959615,3.50031485598231,-3.02946729809923,0.0278288465232146,-2.72353965132724,-4.47916336814471,0.9213902514588
"13",5.49460305108709,3.58914006670671,5.31148740069461,3.82493006348504,3.2117140167729,2.47817798848685,3.62891259498231,-2.23448909165653,-0.161102259433526,-2.78802675405303,-4.26678071679652,1.00654260088309
"14",5.67652119986476,3.38773346904232,5.39158451667434,3.79867773679235,3.00950750739542,2.96465380389708,4.21034589647094,-3.06596654294538,0.294998954031309,-2.77592226736459,-4.48799729886373,1.12007025226419
"15",5.62902456642452,3.49586535636229,5.43052861398051,3.72935805745035,3.10024171438599,2.97322643893384,3.50475597955669,-2.19124586276065,-0.237277956207721,-2.81864865997067,-4.60865683209982,1.00343469035092
"16",5.65208037154142,3.4669452758385,5.33054594669953,3.66785869686844,3.01652460844055,2.82096301090261,3.81910949930086,-2.60369720126134,0.366533326753367,-2.62365004223546,-4.34158491063187,0.948210449660038
"17",5.50380175211843,3.63635098508602,5.33916666261633,3.76810431571237,2.76781513848577,2.76273578792144,3.65894773080663,-2.85865563539131,0.052875731284912,-2.98688132794171,-4.61691027912026,0.935182906904194
