"","logKo_a","logKblood_a","logKfat_a","logKmussle_a","logKo_w","logKoc_w","logBCF","logKa_w","logSwL","logKw_cellper","logKw_skinper","logKw_serum"
"16",6.81344485415193,3.7888253567423,6.49353806203021,4.32021036521221,4.81208051358722,4.29561658310018,5.37999977201176,-1.85454346021105,-1.58775164873484,-2.17294320837471,-3.22593878868444,1.58667064594797
"17",6.63677446714954,3.99344593711058,6.50415168131274,4.4406081671892,4.49146619857426,4.23190837353805,5.19078480612017,-2.15423478057665,-1.98884964392691,-2.61747256548994,-3.57531467063898,1.5659327321098
"18",6.86592945003998,3.79993611060298,6.45042629558684,4.42332197206567,5.13701637381332,4.25090858509864,5.27319333123823,-2.28680354418316,-1.88747950038608,-2.36222541814431,-3.30387298963924,1.55932622603105
"19",6.66593577707917,3.9068259900692,6.56225611481025,4.46730134576893,4.7481206559943,4.17385875612032,5.02007400301208,-1.45324470836638,-1.976428163151,-2.40684557856994,-3.06215728998457,1.52691881488065
"20",6.93106242165584,3.7247044147708,6.423353378451,4.47206510162062,5.09192967046873,4.0420340710808,5.06402392905746,-1.92070232474594,-1.97764751049695,-2.44814565146254,-3.1806616865296,1.60959351719895
"21",6.7485905319578,3.6731378480644,6.44620586330243,4.46713777342658,4.76985051076737,4.44659332719827,5.35869732150093,-1.69975608270047,-1.9383413373587,-2.57057141759345,-3.10970256689158,1.66253872174025
"22",6.63887679257096,3.73785631664103,6.59104109517351,4.34725392318358,5.29754841008657,4.32621094066847,5.17000906716483,-1.86057835074597,-1.4078684295716,-2.45377984949442,-3.36590211685684,1.67173414194681
"23",6.63397125822337,3.7153322296807,6.62499653751939,4.61330622280214,4.95336332126696,3.77131633292806,5.1735839648579,-1.89235145998852,-1.76956181042744,-2.50607026082109,-3.56001894729227,1.5728301555029
"24",6.52584315642106,3.84730707735328,6.45728890591533,4.55904562466589,4.9641402900817,4.06541100791082,5.13424685800258,-2.02708357497017,-2.24189136732973,-2.29389180681858,-3.40694749090599,1.68347507582587
"25",6.57409927773362,3.98215298180377,6.69458371368324,4.44308089332811,4.5155841154188,4.49381607219381,5.32458472662181,-1.33485792702521,-2.30503140988883,-2.43886740909764,-3.18854732012401,1.69781397174626
"26",6.59931427701271,3.84597464525627,6.62274052484869,4.43937087171491,4.92274737353901,4.47260944749526,5.25147869820941,-1.95804002363762,-1.87093978864832,-2.41484519515758,-3.32411053884163,1.58290357570326
"27",6.83276584584989,3.80224776503628,6.35066824944058,4.45064054317384,5.17436100288315,3.88700062930002,5.0417656788545,-1.36747332528401,-1.73484372712076,-2.49098977507723,-3.47121069850715,1.64102113487071
"28",6.81132260314052,3.9572142983426,6.47347003253217,4.49390968821322,4.80095445364697,3.91589387646609,4.94570076898342,-1.93322976510842,-1.98184641447504,-2.52542294568569,-3.28404002153085,1.61688844553209
"29",6.65629161945783,3.66894114266862,6.59678087352945,4.5260314981688,5.23290885968932,4.0769912540655,4.87717610430479,-2.1458562830054,-2.20002743585147,-2.40708580689984,-3.38941331399718,1.59271568360255
"30",6.72315177277542,3.80100771607047,6.4869901310624,4.35289564277432,4.89561843068559,4.3102360542714,5.15901006586797,-2.02155749194189,-2.01725217245466,-2.45748160517659,-2.98395563722067,1.6403511699647
"31",6.64165127084043,3.90324917037886,6.47393764279325,4.51120665104784,5.14850954668728,4.09535006559215,5.17647678636448,-2.08819297943767,-1.63047576688164,-2.60604679820179,-3.3199155249609,1.62403340054398
"32",6.95772094014081,3.89466335626871,6.65183258846176,4.53912741822711,5.05552623958873,4.18157356334483,5.11425161577373,-1.83913099506147,-1.73530238108452,-2.3711930010939,-3.48950329101016,1.56602145145875
"33",6.60672687441251,3.92453942426819,6.63461690463836,4.45486369583649,4.79807744323244,4.34088810998447,5.34274021521266,-1.98065515014021,-2.12980143594377,-2.46133578875777,-3.20335483011066,1.59822217426517
"34",6.61419462569205,3.71772277895741,6.34158890389779,4.41456195734063,4.78750123216777,4.37924009127565,5.54024982123126,-1.82231969135844,-1.83649334948996,-2.49633338125036,-3.11213367195373,1.72852220933715
"35",6.67823883628513,3.99436944370377,6.47434645518046,4.33328470438442,4.51217408452024,4.41430267249241,5.308596080006,-2.04730988495117,-1.8649404201335,-2.37317027570218,-3.26212925479735,1.64523709535251
"36",6.79613322731559,3.77359531820298,6.76345852625015,4.45821342883527,4.95721944614096,4.44940562689714,5.43520570426865,-1.95497571464711,-2.02927596931083,-2.44876665580511,-3.12690137802376,1.69596312278685
"37",6.74572354573046,3.94421635859319,6.65929848432674,4.51466269766682,4.34241323211312,4.01311670942293,5.16584041511862,-2.32654415784438,-1.55108807124201,-2.32207401447277,-3.49800656074737,1.62737543245375
"38",6.46168653921491,3.74541226797079,6.38980557155662,4.29914342103137,5.21781062659739,4.27552997009882,5.45994075493972,-2.09990307572784,-2.02845794350111,-2.40690196442352,-3.23039870504562,1.55491612428103
"39",6.59850511542396,3.8509937497402,6.49510999432007,4.49987789106327,5.0040961167238,4.36288791613424,5.44098745215625,-1.85388476513071,-1.64802104887489,-2.37269526686163,-3.1315175594643,1.6163854029336
"40",6.69812478503455,3.75084406607858,6.51483855952022,4.41714707888098,4.24544100791088,4.28223260403555,5.40229255290727,-1.54693610237451,-1.98218286206369,-2.51382537190237,-3.31038278337905,1.60345737923745
"41",6.67308831962269,3.88028560560992,6.57404926390684,4.31145616171577,4.702954468578,3.87110436263499,5.23868853824951,-1.9914127970078,-2.25240148036123,-2.46926608248753,-3.16000144606846,1.6525797469272
"42",6.62204578116507,3.78487569380886,6.47240761938237,4.48101952273206,4.64353268722299,4.36727527749951,5.21455927334167,-1.63138457630311,-1.95017782799866,-2.41038842914734,-3.53784388000293,1.55140061270643
"43",6.6882363643795,3.7208388245242,6.77368854886547,4.43714700476366,4.97191473327045,4.35530163265813,5.03497828656608,-2.06750897108001,-2.32901916066465,-2.41070755055409,-3.25740391078625,1.65505213434203
"44",6.63690508773974,3.71307370389519,6.37182818885087,4.46569539925201,4.96074162358125,4.42102713721633,5.172486049093,-1.61080803811617,-1.79948442960887,-2.38812417551669,-3.24530393445145,1.57264996610666
"45",6.69639068154249,3.71693463810916,6.47192758174369,4.61356792435416,4.82800840410406,4.27332000471328,5.38253463921945,-1.94661763595251,-2.17355157159056,-2.46481951274251,-3.51347165978325,1.58891500866216
"46",6.54620962202664,3.8625443225154,6.60396238312927,4.47067223870735,4.86717969898815,4.49829387682898,5.44308609385972,-1.72699355578973,-2.08086845165476,-2.35444944709837,-3.35667065020633,1.63151735613765
"47",6.71827273665535,3.80303699764327,6.43468484137184,4.54061356429649,4.95269041187954,4.19896855521496,5.0306449934341,-1.62291659330556,-2.23292304184098,-2.33605083693138,-3.27547686105104,1.65265489026018
"48",6.7789383631969,3.69469910534749,6.61967807111156,4.55514979895409,4.69691247927522,4.3669418323686,5.1914867666946,-1.67212336350988,-1.50019180537258,-2.36717107404057,-3.42645083173791,1.62270324807951
"49",6.66673180062808,3.95516431752425,6.68622240111202,4.52926616999489,4.79722139364751,4.63255962904345,5.21665030551107,-1.60722385783787,-2.4682548449533,-2.5100123152942,-3.29628331407825,1.5432149018503
"50",6.72888919064504,3.74465278231974,6.32699451231588,4.3692174400044,4.74826483334911,3.99017556397715,5.34631402523744,-1.78390213218324,-1.82917014784347,-2.4152535907394,-3.35221655743377,1.56811890276547
"51",6.75959414294921,3.67728309232387,6.48521127162661,4.369985185198,4.95666290642905,4.46649657785939,5.40535187934418,-2.29333579480375,-1.8686273474677,-2.40703793731404,-3.47328289481953,1.56461484248879
"52",6.65394914929037,3.85435000477173,6.53823156302357,4.53716006544985,4.25813922091615,4.08713879321735,5.21902225553662,-1.77074488392229,-1.6275307206726,-2.25842573308921,-3.39068572765579,1.62574825773324
"53",6.71394572568743,3.73581300624465,6.53800302119335,4.40823099734089,5.20694817373084,4.32454518950034,5.08944201027239,-2.1540449415065,-1.84420959718954,-2.51336411460698,-3.49585340527486,1.612741378112
"54",6.7729499518896,3.76226411505162,6.42291430868676,4.41772899487651,4.91818250018396,4.03915523628195,5.1771261494439,-2.26140346599377,-2.29982634298531,-2.45262145542018,-3.57142861891782,1.61074404695802
"55",6.78801148138598,3.79334030626503,6.5323920859863,4.41125116237422,4.53191667444688,4.26119576095439,5.14254879128052,-2.1349014039667,-1.76898973416099,-2.31927545608168,-3.50791788749028,1.61100070384935
"56",6.69283062518043,3.74929552012275,6.49098277140544,4.46974241847233,4.3470475219701,4.40402891300863,5.11081288738844,-1.20769327370316,-1.86492232268996,-2.28714463266673,-3.38869610499872,1.65005840647495
"57",6.72146740206612,3.77599477133427,6.41877846020323,4.38617035484911,5.25878639373451,4.18920977575004,5.44263108553466,-1.52530768445968,-2.41315596972538,-2.29988828043685,-3.57499426357841,1.53742276738246
"58",6.59473161718512,3.64788299161717,6.49434412835629,4.4933955062087,4.66426693626878,4.30110317231563,5.37051880006087,-1.46718736215296,-1.91940507095882,-2.42296972131021,-3.55904107638448,1.6032129553335
"59",6.52702379358339,3.9122932927881,6.48121333792407,4.57706255315114,4.86686672648629,4.26979199123728,5.49868030914185,-1.88334297407043,-2.21117651302315,-2.46857618025473,-3.05525056543285,1.60982500910311
"60",6.59048355181482,3.84265170615273,6.34748001227555,4.33530835695272,4.70125962365759,4.21525898508372,5.13795370478042,-1.77390955959173,-1.65654716695077,-2.5304975284636,-3.29785766946309,1.55886813059302
"61",6.81670687448163,3.87648570635776,6.53204285358698,4.45136465617119,5.27534498732013,4.25340180223279,4.78035742043899,-2.15506541966746,-2.06890334462723,-2.58282352639521,-3.33043172472429,1.58673165059962
"62",6.79832562527319,3.86720773292468,6.48524546519641,4.53328644629686,5.0283875286173,4.11650978740182,5.318742791113,-2.32338379036268,-2.24363959017241,-2.45686639041049,-3.28582631927046,1.61174350161366
"63",6.63547097526769,3.84842647780803,6.46510349555707,4.4985811756636,4.76182395216795,4.43377387177268,5.43332452400963,-1.95083543331159,-1.58087007296685,-2.48659796030319,-3.504935994404,1.63774813874781
"64",6.64291634455727,3.91778928581845,6.41083168723612,4.38254759343316,4.86003742414436,3.79870733876249,4.98409084916747,-1.9626911541202,-1.97601990385288,-2.40020549894575,-3.31536422925264,1.51423215626615
"65",6.6702286796527,3.91144946037604,6.4601810663982,4.49047598475071,5.06798154348644,4.32761458832825,5.22347207557448,-1.95563074909852,-2.06885258776083,-2.47137094183229,-3.4041570614916,1.51984042439769
"66",6.76478347315518,3.79207579401128,6.50943645059089,4.36198240635844,4.49602971817626,4.58968359347461,4.96584688847608,-1.64001235872241,-1.74738945560591,-2.39676910576658,-3.34260015756012,1.57826452818354
"67",6.672840748666,3.77708484256488,6.48137274517133,4.45292553826124,5.18030694755862,4.2806649162312,5.2864327000673,-1.63968355754788,-2.10153298172841,-2.33570959567043,-3.13137307891893,1.65731181483193
"68",6.85679477424648,3.97988780133961,6.42202803876901,4.45189583338809,4.86620786190141,4.14464826712204,5.23105333548015,-2.19475768582329,-1.49867367982215,-2.47536890149976,-3.51174407721533,1.51318546829751
"69",6.77417563711594,3.77209299852031,6.56796522331695,4.46075683043809,4.64112190975788,4.60638977409767,5.02591535072821,-2.23307823151294,-1.94345466407665,-2.45338162097892,-3.45302821327107,1.57805299848689
"70",6.87962822851831,3.65910908553132,6.43971882244121,4.46944299421729,4.77647818389359,4.3620506935577,5.16236836481525,-1.77142523154522,-2.34961843792289,-2.25122147917937,-3.28736030739049,1.60635459688377
"71",6.55602849542467,3.70094476057262,6.60761141553562,4.53859020508745,4.8876691928415,4.44324262220779,5.38968979956047,-1.82288856526397,-2.0299657453437,-2.37094436298165,-3.30896537930028,1.66571074488454
"72",6.6704654366805,3.92308738136706,6.65595941719874,4.42706649414477,5.14126375076038,4.34090155819312,5.07524727665958,-1.69768607847486,-1.80024681006218,-2.40933163224689,-3.20515766079318,1.49121912668651
"73",6.60213801273008,3.8097811241261,6.63512563627238,4.49203736660356,5.15070691222528,4.2390194515311,5.60279307188011,-1.77351909739189,-2.1376998865361,-2.37477685635682,-3.40659319369667,1.68114865298773
"74",6.71875669189575,3.74603686230402,6.55986847561501,4.4886270097677,4.53060625961239,4.10980794709966,5.25249262125656,-1.71699211473288,-2.17451384334192,-2.43009967224621,-3.30604764277324,1.57314515015215
"75",6.67541507472811,3.77567672360255,6.4126944292136,4.49002359511149,4.67954427338389,4.18848619994882,4.98382317483707,-1.71797928546609,-1.468918733217,-2.38766676168031,-3.79488246924566,1.69349934247795
"76",6.68610824523825,3.95214793647977,6.37534885730157,4.44254941162005,5.26577766916636,4.28988816338035,5.1551342678761,-1.78269925808664,-1.8167285438067,-2.45129166126585,-3.16754045195071,1.51632762952083
"77",6.89191403156561,3.82124127763523,6.50631425391305,4.4494422846373,4.74749035225177,4.44008599397885,5.07656280150436,-1.55083617912151,-1.53729878432724,-2.50560437326514,-3.20697090220453,1.62015370587266
"78",6.74637159688609,3.7168097348291,6.47619611579188,4.48635006747339,5.30269718463566,4.66922127774781,5.33187550467017,-1.86545368984362,-2.04497389186413,-2.34465272043953,-3.30709688757221,1.67012475112177
"79",6.78817620471098,3.74811643423982,6.50416826411698,4.38854597394914,4.58740144824387,4.55690568914429,5.13928957181843,-1.8925312027197,-1.27021410409029,-2.29694101098609,-2.69504800638126,1.66662234923316
"80",6.75040022628764,3.70305486476326,6.66766656768692,4.45026507320656,5.79417768784186,4.17622006719044,5.09185901385368,-2.11629735743877,-1.95562877419456,-2.41838501918602,-3.15128140030737,1.59762791222025
"81",6.5544933008175,3.81940183173201,6.66757508163156,4.51686291360392,4.37029579273145,4.19342705924164,5.12995106762025,-1.70151016578073,-2.02373806023977,-2.40021921733176,-3.57187420009845,1.53535556121606
"82",6.6122824490017,3.90920041295323,6.51017153645619,4.39504443118584,4.95298998764808,4.23182967527759,5.14327453120814,-1.66233300479457,-1.7673680703614,-2.45498176586878,-3.27320855131387,1.61352313642952
"83",6.65687805720971,3.74417297248862,6.34267690078824,4.52512243994159,4.38568780189476,4.40934907727947,5.16521416710036,-1.44889874690886,-2.37920003045683,-2.44305265766915,-3.44568872999708,1.55742083755711
"84",6.56850335671706,3.7870294558706,6.36732386603702,4.62424293041264,5.07047420989394,4.21103988140206,4.99288278986986,-2.20991872092881,-2.01918505015931,-2.46692863916945,-3.51106220354593,1.64374530503246
"85",6.75534776154365,3.7557020791701,6.54941712138208,4.57213272592571,4.53147538714391,4.30429785945971,5.42795542615304,-1.58733095677708,-2.11416793962084,-2.28348671354314,-3.52296012363895,1.61393977823272
"86",6.57209623274389,3.71495571868747,6.66742198370011,4.42883517686053,4.46800946624204,4.02009753854131,5.37837203419568,-2.10773589960731,-1.534963959689,-2.44881108055106,-3.0910988235829,1.60885095536881
"87",6.92405378341082,3.67525490321942,6.34961947731297,4.51191156647327,4.99714373663881,4.73968351422431,5.22042491485401,-1.80679104280924,-2.21791270596865,-2.50936518569213,-3.28535282984981,1.46553900306072
"88",6.6132342038875,3.90232489576911,6.57492371555117,4.54477767476293,4.88357077718621,4.43148407884909,5.21320631585594,-1.65826382699086,-1.79511287066804,-2.3350881470245,-3.30671435362051,1.67638056120717
"89",6.89753441426114,3.84261960299947,6.66352240880889,4.36144388339647,4.90765149695363,4.48242589539857,5.32869191594421,-1.84480647237052,-1.92824791857522,-2.3819383531096,-3.32802370761347,1.54007969573549
"90",6.66004491391619,3.53018510425692,6.53327085463863,4.49086876993793,4.97830329276121,4.1212514812753,5.19665605560912,-1.20009038364957,-1.49088545309784,-2.4077878527001,-3.29221562908238,1.62929595468995
"91",6.61172775604223,3.73916762869662,6.38168452035566,4.43974106992462,4.92205444319541,4.07730676369633,4.96046224121776,-1.63770825455262,-2.13295794579098,-2.547576992689,-3.47983151096179,1.67622330743082
"92",6.74080512715753,3.75222272833422,6.51549447042858,4.49651278624942,4.6998941861398,4.15722186433854,5.4287255107627,-1.20341384955846,-2.4710447796806,-2.32759341904925,-3.38263506573792,1.59872711982059
"93",6.65321785267217,3.58581704274889,6.52569888575219,4.43620141715227,4.65615320839883,4.09022022486055,5.38647715397944,-1.97770446970959,-2.29095549332111,-2.48202201341021,-3.47440776418365,1.61233698100661
"94",6.5452940115304,3.82301853345729,6.58687405275401,4.46407071717297,5.27404812599743,4.2569774853602,5.15235878091708,-1.5477036162348,-1.54364967803577,-2.37918739666402,-3.6562271796943,1.51731310146974
"95",6.82988477584035,4.00365851464272,6.33541193248703,4.40115628868828,4.4360720435519,4.17967509609384,5.28624757058776,-1.72848283980432,-1.89093720880597,-2.4114285311592,-3.35297890406779,1.55065638480426
"96",6.60458697165701,3.62906803462519,6.49375498065991,4.53278080477664,5.08510494552461,4.36894565819488,5.29020360803507,-1.75237945843457,-2.1407186740593,-2.48628044258187,-3.23758568312104,1.59981210319306
"97",6.73717407546279,3.58468255733397,6.43820094478535,4.40176383545442,5.04842337864133,4.40731005089401,5.09956559089924,-2.05391983548196,-1.79090628640294,-2.38400215525802,-3.16836261051715,1.57146387917665
"98",6.76372818230715,3.82766209515645,6.56768048831705,4.50240289583483,4.94117825101533,4.03688688435226,5.17766876911873,-1.19925283273851,-1.80923436224873,-2.46173097327219,-3.1350769214461,1.58099829788812
"99",6.77770906880652,3.87158298785378,6.55196862565226,4.47163693277206,4.64130254743957,3.97412788888043,5.16759123374821,-1.97848176914832,-2.23211058740027,-2.47060217840165,-3.2989204100425,1.63474429454437
"100",6.63151061635056,3.78232108642501,6.47020678900674,4.36217846419458,5.37604015131153,4.09088524730677,5.33583748001206,-1.86942469817996,-2.52132566893148,-2.41746026328507,-3.35600044644705,1.58221231206039
"101",6.68532590610527,3.69634481762325,6.46280151699312,4.47787599382395,4.57509098722814,4.1325880794632,5.10259220280796,-1.63872758536048,-2.44232700019918,-2.29265737653579,-3.38419709190697,1.50628663189092
"102",6.57213801175607,3.92032054594399,6.47819612613457,4.51410997433575,4.77409787046217,4.25255505863808,5.11707128905914,-2.21045834783469,-1.92498691748299,-2.59535434372296,-3.16608472930063,1.58776149435582
"103",6.66295618482159,3.79272295891294,6.4514116402259,4.42402114777387,4.55850571262761,4.22788868119756,5.21584123625516,-1.55787224968999,-2.23873286226679,-2.31264497471197,-3.43395881271351,1.51963143215799
"104",6.54690619574657,3.69283218440919,6.5512894922842,4.50305749145789,4.93605406932554,4.1894714580361,5.45852694550861,-1.08216220758415,-2.31246063411394,-2.37898825433266,-3.29855604696556,1.55446417463758
"105",6.89773176002817,3.86605608649859,6.56292545335587,4.59557383365907,5.04321571440815,4.32948906347845,5.28340246681026,-1.1979583328198,-1.50388733727627,-2.33962276472336,-3.6510291694964,1.50027152232148
"106",6.81903074054294,3.76254827386362,6.44867653601686,4.44023009296448,4.92362688106382,4.47129537158273,5.17471623353136,-2.06058651828738,-1.86999858474905,-2.43989132437154,-3.47718915764054,1.65806331479666
"107",6.76083502889403,3.65718225549174,6.54492808059955,4.49903403573969,4.83630916343233,4.15796387651799,5.23367444978866,-1.70320418919874,-1.71348504923249,-2.32097945298094,-3.44063314725839,1.61667069305014
"108",6.59323906557696,3.83786375208239,6.50941419416519,4.5215161741271,4.95970259830181,4.46704057905461,5.25011274235593,-1.91143100968204,-1.85103775015748,-2.46124470862437,-3.0933351968549,1.53948085818311
"109",6.74969187637014,3.83983791488448,6.40831264694903,4.47054230899918,4.9791966551373,4.40528175337724,5.00417297375248,-1.41203918793532,-2.14512056522487,-2.25235643153921,-3.46237505703148,1.55110157877504
"110",6.88216046864002,3.64491542629757,6.61775911757157,4.50341426526146,4.98350901725742,4.73156870309979,5.25464397536901,-1.87900546955318,-1.70196086716623,-2.28202475500551,-3.45223713048778,1.58724311342759
"111",6.6429327674794,3.81726373719652,6.57349329830615,4.47558628767428,4.18535712147717,4.51208324429922,5.45257085363961,-1.93808921579083,-2.03853831760887,-2.40835618758789,-2.98149239435948,1.53433414952081
"112",6.82818497641049,3.89767892938157,6.46296533599667,4.37298293208655,5.26860473675109,4.33760074760485,5.13849004109336,-2.29851112503533,-1.95397938549909,-2.3796095844402,-3.33732666490323,1.66688293863063
"113",6.59080450839827,3.72859018920113,6.63259024572629,4.48605266440428,5.30271130936518,4.00847432387596,5.15677845265854,-1.79504239050597,-1.74331723802719,-2.55954373152551,-3.07982223391789,1.54210322619991
"114",6.76403669434766,3.74615140831911,6.56872641980698,4.6711401532436,4.84457122599747,4.22678436735816,4.80780920091072,-1.62729537168052,-1.62062651862571,-2.33455399404886,-3.05408732286883,1.51359841075727
"115",6.59746348862481,3.8448828435139,6.39789515547832,4.44774644668048,5.04416295527561,4.18899273843372,5.46373112473346,-2.19374691668697,-1.69895427570238,-2.50809128909828,-3.4875433065631,1.69451950425281
"116",6.51661052016091,3.662368128922,6.51252755086097,4.36785799070127,4.93377998332792,4.21647848806691,5.38296004535283,-1.60089532691688,-2.10010694133869,-2.39330930489215,-3.62663042815839,1.50818858674883
"117",6.59862398228157,3.81586697556712,6.57102704920009,4.26155823811222,4.69948660536436,4.2904417547803,5.07542851157529,-1.49717364935218,-1.88184456434108,-2.43598037587454,-3.3017283113577,1.5898202616332
"118",6.56389749010932,3.78413749540787,6.6360949593195,4.57486780371601,4.98262807606117,4.19638187993459,5.15737715424303,-1.91592004813959,-2.24074625908518,-2.31542318312595,-3.06076177968261,1.68262422471794
"119",6.61634031295852,3.79712250911406,6.39384333076919,4.3465747141281,4.42847442415933,4.37124572059813,4.77959887445046,-1.62443610166625,-2.08939485401759,-2.33867532207197,-3.41104115483411,1.59064251983177
"120",6.74494864802178,3.71309222841496,6.53883040885331,4.46118912908901,4.95645477190664,4.19527270416899,5.17520558840698,-1.63020587429068,-1.56223925343142,-2.34364546794409,-3.34884026816483,1.60963575453466
"121",6.70483529041319,3.82268986501344,6.51259482116124,4.61527694816306,4.86768691148673,4.35712722022451,5.53617523993529,-1.80746865479826,-1.97920118575465,-2.37900423764997,-3.56394630522568,1.62240255481469
"122",6.66148211990908,3.75138794882762,6.40374223484126,4.49501480878784,4.67156244294201,3.95676847462399,5.07900229188597,-1.77941588562884,-1.42022722145454,-2.36883483599916,-3.48913780817318,1.53982987925064
"123",6.58631546192851,3.74034557101098,6.35639290066632,4.56921618129987,4.89422201341106,4.51936303284517,5.11581924525097,-2.2328033212583,-2.43139143188008,-2.51009350682847,-3.59018892275417,1.61736620252334
"124",6.63344178880896,3.8942450342519,6.55199105771072,4.59566485138865,5.27565499669382,4.32292053857992,5.23505633363364,-2.02286895210286,-2.25033694248029,-2.67183127568965,-3.32929584415894,1.70399447835505
"125",6.62538127016457,3.7719888871048,6.62802242082006,4.55318145179965,5.14202484996181,4.4508931243981,4.8190314265033,-2.00200619934069,-1.69257795364723,-2.43966106427353,-3.36769037897851,1.61605095656634
"126",6.53276482796685,3.75086770942895,6.69151591055087,4.33920460627776,4.40166855462991,4.65275587807096,5.20343940638638,-1.96182078584568,-1.94461081458264,-2.47246441609308,-3.30857328871293,1.55823712040488
"127",6.63400004069904,3.76268664724465,6.48165947971344,4.39772546753396,5.03595180435765,4.27911096482546,4.8736065913197,-1.37533228862719,-1.73989517548931,-2.5240956370975,-3.54470298204331,1.76501385650033
"128",6.77287425836666,3.70584186626599,6.49196599675324,4.56332517179685,5.19706450477072,4.36857365159605,5.11028296842199,-1.73395553871194,-2.23224594564602,-2.46491187145902,-3.35036562740644,1.56880969928756
"129",6.58032567900318,3.84344439447501,6.53396876889766,4.46036473673859,4.77159281060347,4.15022521950192,5.22170670215659,-1.83906132443222,-2.39264438662223,-2.34635748735156,-3.29316550594636,1.65052953287181
"130",6.87137202663555,3.67051501215267,6.39401289725016,4.47180706976087,4.98282389798845,4.28617884995717,4.99723623629754,-2.08018786217471,-1.94892677330658,-2.36554053512509,-3.32830190709841,1.62652282033935
"131",6.58744556765131,3.77423854086555,6.46491885474568,4.47388529040086,4.46368920172734,3.96336561448909,5.5741178086862,-1.55852819122721,-2.27289806702716,-2.51713526186773,-3.57681379155278,1.57994688682615
"132",6.69270931743516,3.89973280662688,6.51516218322496,4.54995166820542,4.89058108801905,4.27472058628936,5.33438828499723,-1.11327027251857,-1.9084170169343,-2.43667356588967,-3.32967360497748,1.63896156627797
"133",6.99720108633376,3.6036323722512,6.3871429237398,4.63320520450175,5.58461812206991,4.25417269066569,4.98839770564962,-1.76067434455149,-1.91357973698486,-2.42168449321093,-3.28457109300232,1.6091497700823
"134",6.80165551466598,3.65694467172778,6.42354229621111,4.37857111702559,4.54292572907882,4.56127977626788,4.92360942500144,-1.85573220274609,-2.25518113296342,-2.49518621210648,-3.30599496803312,1.62277317784112
